sequence_id,frame_id,person_id,lean_flag,look_flag,phone_flag,lean_angle,head_turn_angle,confidence,behavior,label,timestamp
35,12,person_035,0,1,0,1.34,11.51,0.984,normal,normal,0.396
35,13,person_035,0,0,0,-0.79,-2.83,0.993,normal,normal,0.42900000000000005
35,14,person_035,0,0,0,1.23,0.86,0.985,normal,normal,0.462
35,15,person_035,0,0,0,0.17,5.85,0.985,normal,normal,0.495
35,16,person_035,1,0,0,0.16,-0.04,0.958,normal,normal,0.528
35,17,person_035,0,0,0,2.91,-0.21,0.985,normal,normal,0.561
35,18,person_035,0,0,0,4.06,-4.38,0.979,normal,normal,0.5940000000000001
35,19,person_035,0,0,0,0.6,-5.64,0.975,normal,normal,0.627
35,20,person_035,0,0,0,1.2,0.19,0.986,normal,normal,0.66
35,21,person_035,1,0,0,3.71,7.7,0.986,normal,normal,0.6930000000000001
35,22,person_035,0,0,0,1.81,-3.61,0.997,normal,normal,0.726
35,23,person_035,0,0,0,-0.59,-8.34,1.0,normal,normal,0.759
35,24,person_035,0,0,0,0.84,-1.27,0.993,normal,normal,0.792
35,25,person_035,0,0,0,-0.13,-4.64,0.978,normal,normal,0.8250000000000001
35,26,person_035,0,0,0,-0.23,-2.88,0.994,normal,normal,0.8580000000000001
35,27,person_035,0,0,0,1.4,1.74,0.996,normal,normal,0.891
35,28,person_035,0,0,0,0.39,1.53,0.976,normal,normal,0.924
35,29,person_035,0,0,0,-0.19,2.59,0.969,normal,normal,0.9570000000000001
36,0,person_036,0,1,0,9.63,25.85,0.965,looking_around,looking_around,0.0
36,1,person_036,1,1,0,10.7,13.12,0.996,looking_around,looking_around,0.033
36,2,person_036,1,1,0,6.89,18.47,0.99,looking_around,looking_around,0.066
36,3,person_036,0,1,0,5.65,31.47,0.996,looking_around,looking_around,0.099
36,4,person_036,0,1,0,6.51,25.0,0.991,looking_around,looking_around,0.132
36,5,person_036,0,1,0,2.91,16.07,0.983,looking_around,looking_around,0.165
36,6,person_036,0,0,0,6.07,18.12,0.999,looking_around,looking_around,0.198
36,7,person_036,1,0,0,3.91,27.88,0.976,looking_around,looking_around,0.231
36,8,person_036,0,1,0,4.74,31.5,0.998,looking_around,looking_around,0.264
36,9,person_036,1,1,0,2.77,43.32,0.993,looking_around,looking_around,0.29700000000000004
36,10,person_036,1,1,0,5.69,30.41,0.975,looking_around,looking_around,0.33
36,11,person_036,0,1,0,1.22,21.48,0.967,looking_around,looking_around,0.363
36,12,person_036,0,0,0,3.18,17.38,0.987,looking_around,looking_around,0.396
36,13,person_036,1,1,0,5.74,26.83,0.987,looking_around,looking_around,0.42900000000000005
36,14,person_036,0,1,0,4.51,26.51,0.99,looking_around,looking_around,0.462
36,15,person_036,0,1,0,5.75,29.53,0.991,looking_around,looking_around,0.495
36,16,person_036,0,0,0,4.29,22.45,0.987,looking_around,looking_around,0.528
36,17,person_036,1,1,0,3.48,21.26,0.979,looking_around,looking_around,0.561
36,18,person_036,0,1,0,6.22,15.64,0.998,looking_around,looking_around,0.5940000000000001
36,19,person_036,0,1,0,7.44,21.92,0.965,looking_around,looking_around,0.627
36,20,person_036,1,1,0,3.28,24.14,0.961,looking_around,looking_around,0.66
36,21,person_036,0,1,0,3.07,18.57,0.972,looking_around,looking_around,0.6930000000000001
36,22,person_036,1,1,0,2.34,19.2,0.977,looking_around,looking_around,0.726
36,23,person_036,0,1,0,4.74,8.84,0.978,looking_around,looking_around,0.759
36,24,person_036,0,1,0,5.89,21.74,0.984,looking_around,looking_around,0.792
36,25,person_036,0,1,0,2.34,25.8,0.988,looking_around,looking_around,0.8250000000000001
36,26,person_036,0,1,0,3.72,35.31,0.982,looking_around,looking_around,0.8580000000000001
36,27,person_036,0,1,0,1.42,23.99,0.993,looking_around,looking_around,0.891
36,28,person_036,0,0,0,6.03,41.76,0.966,looking_around,looking_around,0.924
36,29,person_036,0,1,0,7.89,35.1,0.999,looking_around,looking_around,0.9570000000000001
37,0,person_037,0,0,0,0.58,-2.54,0.99,normal,normal,0.0
37,1,person_037,0,0,0,-1.5,-1.55,0.981,normal,normal,0.033
37,2,person_037,0,0,0,-1.05,0.99,0.988,normal,normal,0.066
37,3,person_037,0,0,0,1.03,-3.4,0.995,normal,normal,0.099
37,4,person_037,0,0,0,-1.65,3.19,0.996,normal,normal,0.132
37,5,person_037,0,0,0,0.68,3.59,0.987,normal,normal,0.165
37,6,person_037,0,0,0,-0.64,-4.38,0.984,normal,normal,0.198
37,7,person_037,0,0,0,0.4,-4.69,0.989,normal,normal,0.231
37,8,person_037,0,0,0,-1.02,-5.38,0.992,normal,normal,0.264
37,9,person_037,0,0,0,-1.34,2.77,0.984,normal,normal,0.29700000000000004
37,10,person_037,0,0,0,1.27,-2.03,0.978,normal,normal,0.33
37,11,person_037,0,1,0,-0.39,-5.28,0.986,normal,normal,0.363
37,12,person_037,0,0,0,-1.8,0.86,0.992,normal,normal,0.396
37,13,person_037,0,1,0,0.56,-4.89,0.975,normal,normal,0.42900000000000005
37,14,person_037,0,1,0,-0.73,0.84,0.979,normal,normal,0.462
37,15,person_037,0,0,0,0.62,-4.01,0.973,normal,normal,0.495
37,16,person_037,0,0,0,2.39,0.4,0.97,normal,normal,0.528
37,17,person_037,0,0,0,-0.57,0.4,0.985,normal,normal,0.561
37,18,person_037,0,0,0,-0.46,-0.97,0.983,normal,normal,0.5940000000000001
37,19,person_037,0,0,0,0.64,-0.74,0.983,normal,normal,0.627
37,20,person_037,0,0,0,-0.19,4.1,0.984,normal,normal,0.66
37,21,person_037,0,1,0,0.21,-4.06,0.996,normal,normal,0.6930000000000001
37,22,person_037,0,0,0,0.38,-5.41,0.978,normal,normal,0.726
37,23,person_037,0,0,0,0.41,-3.44,0.996,normal,normal,0.759
37,24,person_037,0,0,0,0.79,-7.15,0.989,normal,normal,0.792
37,25,person_037,1,0,0,-0.12,-1.25,0.976,normal,normal,0.8250000000000001
37,26,person_037,0,0,0,-1.12,-2.12,0.99,normal,normal,0.8580000000000001
37,27,person_037,0,0,0,-1.46,-1.85,0.985,normal,normal,0.891
37,28,person_037,0,0,0,-1.91,0.94,0.966,normal,normal,0.924
37,29,person_037,0,0,0,-1.36,-0.68,0.956,normal,normal,0.9570000000000001
38,0,person_038,1,0,0,17.04,2.84,0.975,leaning,leaning,0.0
38,1,person_038,1,0,0,16.3,-1.1,0.961,leaning,leaning,0.033
38,2,person_038,1,0,0,13.19,-1.97,0.986,leaning,leaning,0.066
38,3,person_038,1,1,0,14.6,-14.17,0.974,leaning,leaning,0.099
38,4,person_038,1,0,0,8.44,-8.81,0.979,leaning,leaning,0.132
38,5,person_038,1,1,0,10.52,-3.27,0.971,leaning,leaning,0.165
38,6,person_038,1,1,0,13.11,9.4,0.991,leaning,leaning,0.198
38,7,person_038,0,1,0,14.5,-0.12,0.989,leaning,leaning,0.231
38,8,person_038,1,0,0,17.25,-0.88,1.0,leaning,leaning,0.264
38,9,person_038,0,0,0,12.58,-2.5,0.979,leaning,leaning,0.29700000000000004
38,10,person_038,1,1,0,13.03,-8.03,0.956,leaning,leaning,0.33
38,11,person_038,1,1,0,10.47,3.71,0.97,leaning,leaning,0.363
38,12,person_038,1,0,0,11.44,2.21,0.999,leaning,leaning,0.396
38,13,person_038,1,0,0,11.09,2.37,0.975,leaning,leaning,0.42900000000000005
38,14,person_038,0,0,0,14.56,-3.34,0.982,leaning,leaning,0.462
38,15,person_038,1,1,0,13.44,2.28,0.987,leaning,leaning,0.495
38,16,person_038,1,0,0,12.31,-5.17,0.986,leaning,leaning,0.528
38,17,person_038,0,1,0,14.01,-7.04,0.992,leaning,leaning,0.561
38,18,person_038,1,0,0,14.11,-15.59,0.971,leaning,leaning,0.5940000000000001
38,19,person_038,1,1,0,13.26,-12.04,0.984,leaning,leaning,0.627
38,20,person_038,1,1,0,15.94,-1.6,0.948,leaning,leaning,0.66
38,21,person_038,0,1,0,13.44,-4.39,0.981,leaning,leaning,0.6930000000000001
38,22,person_038,1,0,0,15.29,2.98,0.986,leaning,leaning,0.726
38,23,person_038,1,1,0,14.6,12.09,0.977,leaning,leaning,0.759
38,24,person_038,1,0,0,19.56,9.27,0.972,leaning,leaning,0.792
38,25,person_038,1,0,0,20.17,-8.3,0.995,leaning,leaning,0.8250000000000001
38,26,person_038,1,0,0,19.9,-5.75,0.992,leaning,leaning,0.8580000000000001
38,27,person_038,1,0,0,19.36,-4.71,0.992,leaning,leaning,0.891
38,28,person_038,1,0,0,7.14,-8.64,0.988,leaning,leaning,0.924
38,29,person_038,1,0,0,5.18,-2.36,0.988,leaning,leaning,0.9570000000000001
39,0,person_039,0,0,0,-1.42,-1.92,0.992,normal,normal,0.0
39,1,person_039,0,0,0,1.0,0.93,0.974,normal,normal,0.033
39,2,person_039,0,0,0,-2.77,5.88,0.986,normal,normal,0.066
39,3,person_039,0,1,0,-0.08,2.34,0.972,normal,normal,0.099
39,4,person_039,0,0,0,-0.7,3.65,0.979,normal,normal,0.132
39,5,person_039,0,1,0,-3.75,0.3,0.997,normal,normal,0.165
39,6,person_039,0,0,0,-0.23,1.0,0.976,normal,normal,0.198
39,7,person_039,1,0,0,-2.2,2.07,0.987,normal,normal,0.231
39,8,person_039,0,0,0,-1.7,-1.69,0.985,normal,normal,0.264
39,9,person_039,0,0,0,-1.37,3.41,1.0,normal,normal,0.29700000000000004
39,10,person_039,0,1,0,1.4,-1.6,0.974,normal,normal,0.33
39,11,person_039,0,0,0,0.71,-1.04,0.95,normal,normal,0.363
39,12,person_039,1,0,0,-1.26,-1.55,0.975,normal,normal,0.396
39,13,person_039,0,0,0,0.96,3.82,0.996,normal,normal,0.42900000000000005
39,14,person_039,0,0,0,3.14,2.79,0.99,normal,normal,0.462
39,15,person_039,0,0,0,2.8,0.23,0.987,normal,normal,0.495
39,16,person_039,0,1,0,0.75,-5.01,0.998,normal,normal,0.528
39,17,person_039,0,0,0,1.69,-5.16,0.999,normal,normal,0.561
39,18,person_039,0,0,0,0.55,0.87,0.978,normal,normal,0.5940000000000001
39,19,person_039,0,0,0,1.13,0.25,0.989,normal,normal,0.627
39,20,person_039,0,0,0,-1.03,-6.78,0.987,normal,normal,0.66
39,21,person_039,0,0,0,-0.04,4.62,0.98,normal,normal,0.6930000000000001
39,22,person_039,0,0,0,1.62,-1.15,0.987,normal,normal,0.726
39,23,person_039,0,1,0,-3.35,3.81,0.969,normal,normal,0.759
39,24,person_039,0,1,0,-2.06,2.48,0.978,normal,normal,0.792
39,25,person_039,0,1,0,-3.06,2.18,0.994,normal,normal,0.8250000000000001
39,26,person_039,1,0,0,-0.76,2.26,0.996,normal,normal,0.8580000000000001
39,27,person_039,1,0,0,-0.37,-0.07,0.981,normal,normal,0.891
39,28,person_039,0,0,0,-1.89,-1.35,0.982,normal,normal,0.924
39,29,person_039,0,1,0,-0.51,1.9,0.965,normal,normal,0.9570000000000001
40,0,person_040,1,1,0,16.93,-0.64,0.997,cheating,cheating,0.0
40,1,person_040,1,0,1,17.71,37.56,0.991,cheating,cheating,0.033
40,2,person_040,1,1,0,20.69,40.27,0.984,cheating,cheating,0.066
40,3,person_040,0,1,0,21.75,34.8,0.998,cheating,cheating,0.099
40,4,person_040,1,1,1,29.28,22.97,0.993,cheating,cheating,0.132
40,5,person_040,0,1,1,23.76,28.52,0.974,cheating,cheating,0.165
40,6,person_040,1,1,1,18.58,42.73,0.971,cheating,cheating,0.198
40,7,person_040,1,1,0,23.52,19.69,0.994,cheating,cheating,0.231
40,8,person_040,1,1,0,26.85,21.27,0.999,cheating,cheating,0.264
40,9,person_040,0,1,1,18.18,14.05,1.0,cheating,cheating,0.29700000000000004
40,10,person_040,1,1,0,12.19,36.42,0.95,cheating,cheating,0.33
40,11,person_040,1,1,1,17.85,35.72,0.991,cheating,cheating,0.363
40,12,person_040,1,1,0,15.36,28.84,0.98,cheating,cheating,0.396
40,13,person_040,0,1,1,18.81,15.23,0.973,cheating,cheating,0.42900000000000005
40,14,person_040,1,1,1,19.93,10.9,0.993,cheating,cheating,0.462
40,15,person_040,1,1,0,15.58,19.7,0.992,cheating,cheating,0.495
40,16,person_040,1,1,0,18.23,32.06,0.999,cheating,cheating,0.528
40,17,person_040,1,1,1,18.56,50.37,0.989,cheating,cheating,0.561
40,18,person_040,1,1,1,19.93,27.41,0.983,cheating,cheating,0.5940000000000001
40,19,person_040,1,1,0,21.65,27.39,0.992,cheating,cheating,0.627
40,20,person_040,0,1,1,18.67,43.68,0.985,cheating,cheating,0.66
40,21,person_040,1,1,0,17.06,31.42,0.952,cheating,cheating,0.6930000000000001
40,22,person_040,1,1,0,18.51,30.79,0.98,cheating,cheating,0.726
40,23,person_040,1,1,0,18.75,41.1,0.961,cheating,cheating,0.759
40,24,person_040,1,1,1,19.71,21.02,0.965,cheating,cheating,0.792
40,25,person_040,0,1,0,21.45,16.85,0.999,cheating,cheating,0.8250000000000001
40,26,person_040,0,1,1,26.28,14.66,0.996,cheating,cheating,0.8580000000000001
40,27,person_040,1,1,1,17.51,33.52,0.986,cheating,cheating,0.891
40,28,person_040,1,0,1,15.13,19.26,0.998,cheating,cheating,0.924
40,29,person_040,1,0,1,17.2,13.69,0.943,cheating,cheating,0.9570000000000001
41,0,person_041,1,1,0,7.09,16.64,0.994,looking_around,looking_around,0.0
41,1,person_041,0,1,0,2.89,22.7,0.986,looking_around,looking_around,0.033
41,2,person_041,0,1,0,5.33,39.0,0.997,looking_around,looking_around,0.066
41,3,person_041,0,1,0,6.34,16.97,0.998,looking_around,looking_around,0.099
41,4,person_041,0,1,0,6.03,23.57,0.994,looking_around,looking_around,0.132
41,5,person_041,0,1,0,5.09,28.14,0.987,looking_around,looking_around,0.165
41,6,person_041,0,0,0,5.65,24.27,0.992,looking_around,looking_around,0.198
41,7,person_041,0,1,0,9.01,8.65,0.993,looking_around,looking_around,0.231
41,8,person_041,0,1,0,8.52,30.19,0.996,looking_around,looking_around,0.264
41,9,person_041,1,1,0,4.29,9.51,0.986,looking_around,looking_around,0.29700000000000004
41,10,person_041,0,1,0,2.16,18.5,0.999,looking_around,looking_around,0.33
41,11,person_041,0,1,0,4.71,18.87,0.967,looking_around,looking_around,0.363
41,12,person_041,0,1,0,5.25,32.7,0.995,looking_around,looking_around,0.396
41,13,person_041,1,1,0,4.82,19.59,0.984,looking_around,looking_around,0.42900000000000005
41,14,person_041,1,1,0,0.95,33.49,0.975,looking_around,looking_around,0.462
41,15,person_041,0,0,0,2.54,30.06,0.976,looking_around,looking_around,0.495
41,16,person_041,0,1,0,5.78,22.7,0.941,looking_around,looking_around,0.528
41,17,person_041,0,1,0,3.15,26.01,0.991,looking_around,looking_around,0.561
41,18,person_041,1,1,0,1.54,12.72,0.956,looking_around,looking_around,0.5940000000000001
41,19,person_041,1,1,0,2.87,30.02,0.975,looking_around,looking_around,0.627
41,20,person_041,0,1,0,3.17,22.31,0.987,looking_around,looking_around,0.66
41,21,person_041,0,1,0,2.99,19.74,0.996,looking_around,looking_around,0.6930000000000001
41,22,person_041,1,1,0,7.07,16.56,0.968,looking_around,looking_around,0.726
41,23,person_041,0,1,0,6.42,5.64,0.972,looking_around,looking_around,0.759
41,24,person_041,0,1,0,2.32,30.9,0.985,looking_around,looking_around,0.792
41,25,person_041,0,1,0,2.44,25.18,0.986,looking_around,looking_around,0.8250000000000001
41,26,person_041,0,1,0,5.18,32.1,0.969,looking_around,looking_around,0.8580000000000001
41,27,person_041,0,1,0,7.33,27.39,0.978,looking_around,looking_around,0.891
41,28,person_041,0,1,0,5.38,33.14,0.982,looking_around,looking_around,0.924
41,29,person_041,0,1,0,4.3,39.14,0.982,looking_around,looking_around,0.9570000000000001
42,0,person_042,0,0,0,-0.24,0.47,0.967,normal,normal,0.0
42,1,person_042,0,0,0,-1.53,-1.25,0.99,normal,normal,0.033
42,2,person_042,0,0,0,-0.23,-4.09,0.998,normal,normal,0.066
42,3,person_042,0,0,0,0.78,-0.34,0.982,normal,normal,0.099
42,4,person_042,0,0,0,1.28,-2.48,0.997,normal,normal,0.132
42,5,person_042,0,0,0,-0.37,-3.68,0.974,normal,normal,0.165
42,6,person_042,0,0,0,2.81,1.37,0.993,normal,normal,0.198
42,7,person_042,0,0,0,0.56,4.75,1.0,normal,normal,0.231
42,8,person_042,0,0,0,-1.37,-4.59,0.975,normal,normal,0.264
42,9,person_042,0,0,0,-1.01,1.08,0.989,normal,normal,0.29700000000000004
42,10,person_042,0,0,0,2.13,-3.09,0.956,normal,normal,0.33
42,11,person_042,0,0,0,-0.19,10.41,0.982,normal,normal,0.363
42,12,person_042,0,0,0,-1.13,4.26,1.0,normal,normal,0.396
42,13,person_042,0,0,0,2.19,0.9,0.992,normal,normal,0.42900000000000005
42,14,person_042,0,0,0,1.07,-3.94,0.991,normal,normal,0.462
42,15,person_042,0,0,0,0.65,-0.85,0.979,normal,normal,0.495
42,16,person_042,0,0,0,0.43,5.86,0.99,normal,normal,0.528
42,17,person_042,0,0,0,1.18,5.04,0.976,normal,normal,0.561
42,18,person_042,0,0,0,-0.04,3.75,0.979,normal,normal,0.5940000000000001
42,19,person_042,0,0,0,0.77,-1.2,0.979,normal,normal,0.627
42,20,person_042,0,0,0,-1.78,-2.39,0.962,normal,normal,0.66
42,21,person_042,0,0,0,-1.3,3.13,0.996,normal,normal,0.6930000000000001
42,22,person_042,0,0,0,-0.2,7.79,0.984,normal,normal,0.726
42,23,person_042,0,0,0,0.37,2.07,0.967,normal,normal,0.759
42,24,person_042,0,0,0,-0.04,-0.4,0.989,normal,normal,0.792
42,25,person_042,1,0,0,0.2,-2.58,0.962,normal,normal,0.8250000000000001
42,26,person_042,0,0,0,0.27,6.1,0.988,normal,normal,0.8580000000000001
42,27,person_042,0,1,0,-1.35,3.89,0.985,normal,normal,0.891
42,28,person_042,0,0,0,-0.8,8.35,0.993,normal,normal,0.924
42,29,person_042,0,0,0,-0.09,-5.34,1.0,normal,normal,0.9570000000000001
43,0,person_043,0,0,0,-0.73,4.27,0.993,normal,normal,0.0
43,1,person_043,0,0,0,1.88,10.53,0.988,normal,normal,0.033
43,2,person_043,0,0,0,0.63,5.69,0.993,normal,normal,0.066
43,3,person_043,0,0,0,3.53,-1.22,0.978,normal,normal,0.099
43,4,person_043,0,0,0,1.87,-5.65,0.996,normal,normal,0.132
43,5,person_043,0,0,0,1.19,-6.17,0.982,normal,normal,0.165
43,6,person_043,0,0,0,-1.51,2.83,0.969,normal,normal,0.198
43,7,person_043,0,0,0,-0.0,0.52,0.993,normal,normal,0.231
43,8,person_043,0,0,0,0.37,0.01,0.985,normal,normal,0.264
43,9,person_043,1,0,0,0.24,-0.57,0.983,normal,normal,0.29700000000000004
43,10,person_043,0,0,0,-1.53,0.14,0.995,normal,normal,0.33
43,11,person_043,0,0,0,-1.46,-2.02,0.995,normal,normal,0.363
43,12,person_043,0,0,0,-1.69,3.11,0.953,normal,normal,0.396
43,13,person_043,0,0,0,-1.71,4.58,0.975,normal,normal,0.42900000000000005
43,14,person_043,0,0,0,-0.8,-2.23,0.984,normal,normal,0.462
43,15,person_043,0,0,0,-1.41,-1.07,0.997,normal,normal,0.495
43,16,person_043,0,1,0,1.72,-3.04,0.977,normal,normal,0.528
43,17,person_043,0,0,0,2.61,0.14,0.989,normal,normal,0.561
43,18,person_043,0,0,0,-0.34,-3.97,0.978,normal,normal,0.5940000000000001
43,19,person_043,0,0,0,-0.9,-2.89,0.999,normal,normal,0.627
43,20,person_043,0,1,0,-0.29,1.52,0.988,normal,normal,0.66
43,21,person_043,1,0,0,-0.4,-4.72,0.995,normal,normal,0.6930000000000001
43,22,person_043,0,0,0,-1.2,-4.46,0.986,normal,normal,0.726
43,23,person_043,0,1,0,0.27,-1.89,0.982,normal,normal,0.759
43,24,person_043,0,0,0,0.28,2.48,0.975,normal,normal,0.792
43,25,person_043,0,0,0,-2.06,4.72,0.997,normal,normal,0.8250000000000001
43,26,person_043,0,0,0,-1.86,1.88,0.992,normal,normal,0.8580000000000001
43,27,person_043,0,0,0,-2.41,0.01,0.976,normal,normal,0.891
43,28,person_043,0,0,0,0.63,-1.07,0.965,normal,normal,0.924
43,29,person_043,0,0,0,2.92,1.14,0.977,normal,normal,0.9570000000000001
44,0,person_044,1,1,1,14.33,-23.61,0.987,phone_use,phone_use,0.0
44,1,person_044,1,1,1,13.98,-20.44,0.992,phone_use,phone_use,0.033
44,2,person_044,1,1,1,9.65,-22.78,0.954,phone_use,phone_use,0.066
44,3,person_044,0,1,1,15.12,-5.24,0.963,phone_use,phone_use,0.099
44,4,person_044,0,1,1,10.2,-19.38,0.982,phone_use,phone_use,0.132
44,5,person_044,1,1,1,5.46,-18.91,0.942,phone_use,phone_use,0.165
44,6,person_044,0,0,1,10.1,-18.01,0.971,phone_use,phone_use,0.198
44,7,person_044,1,0,1,11.13,-18.46,0.974,phone_use,phone_use,0.231
44,8,person_044,1,0,1,8.57,-15.74,0.985,phone_use,phone_use,0.264
44,9,person_044,1,1,1,10.58,-20.0,0.989,phone_use,phone_use,0.29700000000000004
44,10,person_044,1,0,1,8.48,-13.71,0.989,phone_use,phone_use,0.33
44,11,person_044,1,1,1,11.34,-14.46,0.979,phone_use,phone_use,0.363
44,12,person_044,1,1,1,14.29,-22.37,0.98,phone_use,phone_use,0.396
44,13,person_044,0,0,0,10.36,-16.37,0.987,phone_use,phone_use,0.42900000000000005
44,14,person_044,1,0,1,12.82,-12.64,0.993,phone_use,phone_use,0.462
44,15,person_044,1,1,1,12.92,-14.73,0.991,phone_use,phone_use,0.495
44,16,person_044,0,0,1,7.49,-14.6,0.998,phone_use,phone_use,0.528
44,17,person_044,0,0,1,9.77,-11.15,0.98,phone_use,phone_use,0.561
44,18,person_044,1,1,1,9.25,-5.63,0.99,phone_use,phone_use,0.5940000000000001
44,19,person_044,0,1,1,11.0,-16.24,0.993,phone_use,phone_use,0.627
44,20,person_044,1,1,1,12.98,-9.06,0.961,phone_use,phone_use,0.66
44,21,person_044,0,1,1,13.63,-1.6,0.984,phone_use,phone_use,0.6930000000000001
44,22,person_044,1,1,1,17.6,-13.94,0.981,phone_use,phone_use,0.726
44,23,person_044,1,0,1,11.98,-22.67,0.991,phone_use,phone_use,0.759
44,24,person_044,1,0,1,14.49,-16.68,0.974,phone_use,phone_use,0.792
44,25,person_044,1,1,1,7.54,-17.07,0.99,phone_use,phone_use,0.8250000000000001
44,26,person_044,0,1,0,6.67,-16.26,0.997,phone_use,phone_use,0.8580000000000001
44,27,person_044,0,1,1,8.54,-24.64,0.979,phone_use,phone_use,0.891
44,28,person_044,1,1,1,5.77,-13.78,0.958,phone_use,phone_use,0.924
44,29,person_044,1,1,1,8.07,-5.82,0.988,phone_use,phone_use,0.9570000000000001
45,0,person_045,0,1,0,9.17,42.87,0.995,looking_around,looking_around,0.0
45,1,person_045,0,1,0,1.42,28.55,0.996,looking_around,looking_around,0.033
45,2,person_045,0,1,0,3.57,33.75,0.993,looking_around,looking_around,0.066
45,3,person_045,0,0,0,4.71,42.03,0.971,looking_around,looking_around,0.099
45,4,person_045,0,0,0,3.83,29.22,0.991,looking_around,looking_around,0.132
45,5,person_045,1,1,0,7.31,32.16,0.985,looking_around,looking_around,0.165
45,6,person_045,0,1,0,2.35,22.5,0.982,looking_around,looking_around,0.198
45,7,person_045,1,1,0,5.9,30.41,0.971,looking_around,looking_around,0.231
45,8,person_045,1,1,0,4.5,30.15,0.99,looking_around,looking_around,0.264
45,9,person_045,0,1,0,7.66,23.48,0.996,looking_around,looking_around,0.29700000000000004
45,10,person_045,0,0,0,2.01,26.86,0.993,looking_around,looking_around,0.33
45,11,person_045,0,1,0,2.67,29.0,0.995,looking_around,looking_around,0.363
45,12,person_045,0,1,0,7.04,27.16,0.989,looking_around,looking_around,0.396
45,13,person_045,0,1,0,6.68,35.12,0.991,looking_around,looking_around,0.42900000000000005
45,14,person_045,0,1,0,4.18,9.71,0.97,looking_around,looking_around,0.462
45,15,person_045,1,1,0,1.94,11.0,0.994,looking_around,looking_around,0.495
45,16,person_045,0,1,0,0.09,19.9,0.972,looking_around,looking_around,0.528
45,17,person_045,0,1,0,5.42,18.11,0.991,looking_around,looking_around,0.561
45,18,person_045,0,0,0,0.4,25.28,0.995,looking_around,looking_around,0.5940000000000001
45,19,person_045,0,1,0,5.66,14.54,0.98,looking_around,looking_around,0.627
45,20,person_045,0,1,0,3.73,22.73,0.992,looking_around,looking_around,0.66
45,21,person_045,0,1,0,1.95,15.86,0.984,looking_around,looking_around,0.6930000000000001
45,22,person_045,1,1,0,2.3,18.88,0.989,looking_around,looking_around,0.726
45,23,person_045,1,1,0,2.8,24.07,0.952,looking_around,looking_around,0.759
45,24,person_045,0,1,0,6.52,18.35,0.995,looking_around,looking_around,0.792
45,25,person_045,1,1,0,6.07,27.86,0.959,looking_around,looking_around,0.8250000000000001
45,26,person_045,0,1,0,6.8,43.35,0.995,looking_around,looking_around,0.8580000000000001
45,27,person_045,0,1,0,2.59,31.26,0.982,looking_around,looking_around,0.891
45,28,person_045,0,1,0,2.12,29.55,0.98,looking_around,looking_around,0.924
45,29,person_045,1,1,0,6.62,34.96,0.976,looking_around,looking_around,0.9570000000000001
46,0,person_046,0,0,0,-2.54,8.93,0.992,normal,normal,0.0
46,1,person_046,0,0,0,0.08,4.67,0.986,normal,normal,0.033
46,2,person_046,1,0,0,1.85,-4.13,0.979,normal,normal,0.066
46,3,person_046,0,1,0,2.36,0.83,0.949,normal,normal,0.099
46,4,person_046,0,0,0,-1.89,-4.7,0.982,normal,normal,0.132
46,5,person_046,0,0,0,-3.0,0.34,1.0,normal,normal,0.165
46,6,person_046,0,1,0,-0.09,-2.21,0.993,normal,normal,0.198
46,7,person_046,0,1,0,1.48,1.03,0.989,normal,normal,0.231
46,8,person_046,0,0,0,-0.3,-1.41,0.982,normal,normal,0.264
46,9,person_046,0,0,0,-2.61,-5.86,0.969,normal,normal,0.29700000000000004
46,10,person_046,0,0,0,0.08,-0.27,0.978,normal,normal,0.33
46,11,person_046,0,0,0,0.0,-2.58,0.998,normal,normal,0.363
46,12,person_046,0,0,0,2.33,-1.62,0.976,normal,normal,0.396
46,13,person_046,0,0,0,1.37,1.95,0.999,normal,normal,0.42900000000000005
46,14,person_046,0,0,0,1.23,2.39,0.974,normal,normal,0.462
46,15,person_046,0,0,0,0.68,3.27,0.988,normal,normal,0.495
46,16,person_046,1,0,0,1.66,2.6,0.972,normal,normal,0.528
46,17,person_046,0,0,0,0.81,-1.5,0.999,normal,normal,0.561
46,18,person_046,0,0,0,-0.27,-2.21,0.979,normal,normal,0.5940000000000001
46,19,person_046,0,0,0,-4.08,1.15,0.975,normal,normal,0.627
46,20,person_046,0,0,0,-4.07,-4.0,0.99,normal,normal,0.66
46,21,person_046,0,0,0,0.95,0.21,0.971,normal,normal,0.6930000000000001
46,22,person_046,0,0,0,0.97,-3.42,0.991,normal,normal,0.726
46,23,person_046,0,0,0,1.2,2.37,0.966,normal,normal,0.759
46,24,person_046,0,0,0,1.65,3.12,0.986,normal,normal,0.792
46,25,person_046,0,0,0,2.8,0.93,0.988,normal,normal,0.8250000000000001
46,26,person_046,0,0,0,-2.28,6.86,0.999,normal,normal,0.8580000000000001
46,27,person_046,0,0,0,-2.96,-1.76,0.997,normal,normal,0.891
46,28,person_046,1,0,0,1.23,0.91,0.995,normal,normal,0.924
46,29,person_046,0,0,0,-1.22,-2.2,0.993,normal,normal,0.9570000000000001
47,0,person_047,1,1,1,15.97,31.62,0.994,cheating,cheating,0.0
47,1,person_047,1,1,1,12.09,23.32,0.987,cheating,cheating,0.033
47,2,person_047,1,1,1,20.24,43.2,0.987,cheating,cheating,0.066
47,3,person_047,1,1,1,24.63,23.3,0.969,cheating,cheating,0.099
