image_id,image_file,width,height,lean_flag,look_flag,phone_flag,lean_angle,head_turn_angle,confidence,person_id,frame_id,label
518,IMG_9147_jpg.rf.dfc67cec81ec8a317e65c40b4ef49b69.jpg,640,640,0,0,0,0.0,0.0,0.8,person_052,8,normal
519,IMG_9045_jpg.rf.e7772e40a1784cf919718b9492ea6548.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_052,9,suspicious
520,IMG_8602_jpg.rf.d8faf7d6f3a2c2afe9434185492dd6de.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_053,0,suspicious
521,IMG_9069_jpg.rf.dad664c62884b8c4e828e61ef898bfe7.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_053,1,suspicious
522,IMG_9013_jpg.rf.e7f585450619316c402d335901ffa729.jpg,640,640,0,0,0,0.0,0.0,0.8,person_053,2,normal
523,IMG_9207_jpg.rf.f0fd4d185968c8849ce8b751c892cf51.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_053,3,suspicious
524,IMG_8684_jpg.rf.eec1169c9a1b3e30174f84f529875fb1.jpg,640,640,1,0,0,0.0,0.0,0.8,person_053,4,suspicious
525,IMG_8739_jpg.rf.ef101bfebe1a4f1131f14c38a9dec798.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_053,5,suspicious
526,IMG_9043_jpg.rf.e8be80958bbceabc20f51f3d4b8726b8.jpg,640,640,0,0,0,0.0,0.0,0.8,person_053,6,normal
527,IMG_9219_jpg.rf.eea30e3eaca985ae67fb9be132e356a5.jpg,640,640,0,0,0,0.0,0.0,0.8,person_053,7,normal
528,IMG_9122_jpg.rf.f10e0735e323637025cbea13adeb2cad.jpg,640,640,1,0,0,0.0,0.0,0.8,person_053,8,suspicious
529,IMG_9059_jpg.rf.f053ba9aa1e9a3cbf775c0f1290520ef.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_053,9,suspicious
530,IMG_9171_jpg.rf.f0500c70b995983bba00d80bf9362a74.jpg,640,640,0,0,0,0.0,0.0,0.8,person_054,0,normal
531,IMG_9075_jpg.rf.ebef9ee62fe79b60bccea0e445e144bf.jpg,640,640,1,0,0,0.0,0.0,0.8,person_054,1,suspicious
532,IMG_9032_jpg.rf.ea475d1ed0555e62d199ac46033dc9bb.jpg,640,640,0,1,0,0.0,20.0,0.8,person_054,2,suspicious
533,IMG_8597_jpg.rf.ee330df9498c46b90af3d90dd85a5498.jpg,640,640,1,0,0,0.0,0.0,0.8,person_054,3,suspicious
534,IMG_8621_jpg.rf.ee80cdda54c1b3baee35dfebbb526d5e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_054,4,suspicious
535,IMG_9209_jpg.rf.ea20a3e77f317d1a72937e90c955b58a.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_054,5,suspicious
536,IMG_8739_jpg.rf.f1928fb0673006a5354a55aa976d2b2c.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_054,6,suspicious
537,IMG_8594_jpg.rf.ed7018a05e397a1fad3747d160c116b1.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_054,7,suspicious
538,IMG_9042_jpg.rf.f393ac50b0cc4f0a5b9e40cb3b2d498c.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_054,8,suspicious
539,IMG_8737_jpg.rf.eb804fff7b836d85bd01dbf48a27d517.jpg,640,640,1,0,0,0.0,0.0,0.8,person_054,9,suspicious
540,IMG_8594_jpg.rf.ed66d1f26706335854041fb4e7a3093a.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_055,0,suspicious
541,IMG_8653_jpg.rf.ee297db816ae9823a9f0eca16edee766.jpg,640,640,0,0,0,0.0,0.0,0.8,person_055,1,normal
542,IMG_8734_jpg.rf.f2aae10d609d2a736502934cafa3f392.jpg,640,640,1,0,0,0.0,0.0,0.8,person_055,2,suspicious
543,IMG_9018_jpg.rf.f5358cbda8efcb283b9eed79d34018fa.jpg,640,640,0,1,0,0.0,20.0,0.8,person_055,3,suspicious
544,IMG_9212_jpg.rf.f4a848c327aeed004ba46f831fbc57c7.jpg,640,640,0,1,0,0.0,20.0,0.8,person_055,4,suspicious
545,IMG_9172_jpg.rf.f60f15ded943d52a8680b7200d0e174e.jpg,640,640,0,0,0,0.0,0.0,0.8,person_055,5,normal
546,IMG_9095_jpg.rf.f3b0c437b385430906271536d4d2887f.jpg,640,640,1,0,0,0.0,0.0,0.8,person_055,6,suspicious
547,IMG_8578_jpg.rf.f5711214d41e262a5bba12067daafbbc.jpg,640,640,0,0,0,0.0,0.0,0.8,person_055,7,normal
548,IMG_8624_jpg.rf.f0d015f938c968c279f9db050c851025.jpg,640,640,1,0,0,0.0,0.0,0.8,person_055,8,suspicious
549,IMG_8652_jpg.rf.f3f33900e275c0284f1df52392f87ce6.jpg,640,640,0,0,0,0.0,0.0,0.8,person_055,9,normal
550,IMG_9134_jpg.rf.f0b7e0547bd186fa37fddb5c4ec908ef.jpg,640,640,1,0,0,0.0,0.0,0.8,person_056,0,suspicious
551,IMG_9151_jpg.rf.ee87f44a09f26a700a2b372fb1ac6b89.jpg,640,640,0,0,0,0.0,0.0,0.8,person_056,1,normal
552,IMG_8682_jpg.rf.eea0c90f7f8a5bfcd9bfcc8590816d97.jpg,640,640,0,1,0,0.0,20.0,0.8,person_056,2,suspicious
553,IMG_8740_jpg.rf.fa1672a845f44a8886c4278022ae44b9.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_056,3,suspicious
554,IMG_8604_jpg.rf.f1384091a821de2f5f28190df9013deb.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_056,4,suspicious
555,IMG_9029_jpg.rf.f9d9bf0c5f3450f6ac97caf5aeb37d67.jpg,640,640,0,1,0,0.0,20.0,0.8,person_056,5,suspicious
556,IMG_9079_jpg.rf.f34b4453a00ce293051ac3763e86c811.jpg,640,640,1,0,0,0.0,0.0,0.8,person_056,6,suspicious
557,IMG_8620_jpg.rf.fb14b3133961d04696223e221fe58c87.jpg,640,640,1,0,0,0.0,0.0,0.8,person_056,7,suspicious
558,IMG_8657_jpg.rf.f2b67dc95e933a9d81d121eb8950d2f0.jpg,640,640,0,0,0,0.0,0.0,0.8,person_056,8,normal
559,IMG_8644_jpg.rf.f8cb15dcde01acd8a9829861f9932398.jpg,640,640,1,0,0,0.0,0.0,0.8,person_056,9,suspicious
560,IMG_8747_jpg.rf.fb4c9663804f658f86448db9530e7727.jpg,640,640,1,0,0,0.0,0.0,0.8,person_057,0,suspicious
561,IMG_8675_jpg.rf.f4a3289e50a62ba0a0e505568c4d1330.jpg,640,640,1,0,0,0.0,0.0,0.8,person_057,1,suspicious
562,IMG_8753_jpg.rf.fc8faa5043befdaf28df76f7d71be210.jpg,640,640,1,0,0,0.0,0.0,0.8,person_057,2,suspicious
563,IMG_8670_jpg.rf.f20791e46823c2cf74bb98411c8fa434.jpg,640,640,1,1,0,0.0,20.0,0.8,person_057,3,suspicious_multiple
564,IMG_9147_jpg.rf.f433dac17f5471444735c4c07ed0d3b9.jpg,640,640,0,0,0,0.0,0.0,0.8,person_057,4,normal
565,IMG_8704_jpg.rf.fd4c2bc5dee93d7b45ca4dcf61df3953.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_057,5,suspicious_multiple
566,IMG_9122_jpg.rf.fb32e87c3aee3b25018718c9f3d5928d.jpg,640,640,1,0,0,0.0,0.0,0.8,person_057,6,suspicious
567,IMG_9149_jpg.rf.f75b8b6c2f611cf72995f191b8acf76d.jpg,640,640,0,0,0,0.0,0.0,0.8,person_057,7,normal
568,IMG_9006_jpg.rf.fa87a4786aa976a9a6a1d38939e6e06f.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_057,8,suspicious
569,IMG_9176_jpg.rf.f83a20c1eb6e99356671cab33feb4886.jpg,640,640,0,0,0,0.0,0.0,0.8,person_057,9,normal
570,IMG_9193_jpg.rf.f1b81437dd98188f57c4b3667633d597.jpg,640,640,0,1,0,0.0,20.0,0.8,person_058,0,suspicious
571,IMG_8566_jpg.rf.f825e66e653f91428d3d458a2dda5c8a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_058,1,normal
572,IMG_8699_jpg.rf.ff5c7c111aef6c742938a0daa0100818.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_058,2,suspicious
573,IMG_8729_jpg.rf.f897536f777f886653a9a0ab78685ca5.jpg,640,640,0,0,0,0.0,0.0,0.8,person_058,3,normal
574,IMG_8592_jpg.rf.f46f22fb239fc2d05d7daaa281139f2f.jpg,640,640,1,0,0,0.0,0.0,0.8,person_058,4,suspicious
575,IMG_9042_jpg.rf.fdc3261a6bce3665ca5e8a6c0b7d8e59.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_058,5,suspicious
576,IMG_8728_jpg.rf.fbfcad9e4207f7ab4471f1f0434180dc.jpg,640,640,0,0,0,0.0,0.0,0.8,person_058,6,normal
577,IMG_8585_jpg.rf.fe39c5aaabb5f42e378b5d41fc54fa88.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_058,7,suspicious
578,IMG_9021_jpg.rf.f92bd178111d699766ada0414be74f1e.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_058,8,suspicious
579,IMG_9037_jpg.rf.ffeaede9157f9261a57fe1cf3eaa36b1.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_058,9,suspicious
580,IMG_8757_jpg.rf.fa9f163a7598b9bec0cfed431cc54f88.jpg,640,640,1,0,0,0.0,0.0,0.8,person_059,0,suspicious
581,IMG_8740_jpg.rf.faaa3dd51f508f2404b9a55c7ad33681.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_059,1,suspicious
582,IMG_8755_jpg.rf.fe81a1893456fc330c9f039b42bbf9d4.jpg,640,640,1,0,0,0.0,0.0,0.8,person_059,2,suspicious
583,IMG_8561_jpg.rf.fba552dcf4184ce6f5323925ee20f04a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_059,3,normal
584,IMG_8713_jpg.rf.fd61a24e307f4d053321de6224bf24b7.jpg,640,640,0,0,0,0.0,0.0,0.8,person_059,4,normal
585,IMG_8705_jpg.rf.fd338914538650effec69e0cf489d83e.jpg,640,640,0,1,0,0.0,20.0,0.8,person_059,5,suspicious
586,IMG_9035_jpg.rf.fc9046b0372a1b560a148132729b2924.jpg,640,640,0,1,0,0.0,20.0,0.8,person_059,6,suspicious
587,IMG_8557_jpg.rf.fefbfe23a2ef52ae62fd4c6fe2708e35.jpg,640,640,0,0,0,0.0,0.0,0.8,person_059,7,normal
588,IMG_8585_jpg.rf.ffdaa310d270f10259476a9eba45ef03.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_059,8,suspicious
589,IMG_8626_jpg.rf.fece61c749b2d6d5d13976f989b8df55.jpg,640,640,0,1,0,0.0,20.0,0.8,person_059,9,suspicious
590,IMG_9110_jpg.rf.9216311dbe899b3df93890c63fe28898.jpg,640,640,1,0,0,0.0,0.0,0.8,person_060,0,suspicious
591,IMG_8612_jpg.rf.9029609a3c16c06309aa998b3cd68177.jpg,640,640,1,0,0,0.0,0.0,0.8,person_060,1,suspicious
592,IMG_9044_jpg.rf.920d1ff692ce654d6f5568b4dfb39c35.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_060,2,suspicious
593,IMG_9100_jpg.rf.92470c68449aaece2d0ac647eaf2acb0.jpg,640,640,1,0,0,0.0,0.0,0.8,person_060,3,suspicious
594,IMG_9045_jpg.rf.929b202164dbafd0da2cc0fd92da3220.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_060,4,suspicious
595,IMG_9032_jpg.rf.927a5f50168db305c83b81fcc60d2d12.jpg,640,640,0,1,0,0.0,20.0,0.8,person_060,5,suspicious
596,IMG_9112_jpg.rf.9326aea36990e2e738464f59af174003.jpg,640,640,1,0,0,0.0,0.0,0.8,person_060,6,suspicious
597,IMG_9056_jpg.rf.95400c0f92cb533daa5769745bdcb14a.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_060,7,suspicious
598,IMG_9095_jpg.rf.9a27ed2b9cf2e22611ab5e80c516d34a.jpg,640,640,1,0,0,0.0,0.0,0.8,person_060,8,suspicious
599,IMG_8636_jpg.rf.9ac27699b554c05abb89c5221b5afc76.jpg,640,640,1,0,0,0.0,0.0,0.8,person_060,9,suspicious
600,IMG_8716_jpg.rf.959066815da95585226a5f9b9a70c765.jpg,640,640,0,0,0,0.0,0.0,0.8,person_061,0,normal
601,IMG_9201_jpg.rf.9d309183dbf7a46fd95a94a1db0a22c6.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_061,1,suspicious
602,IMG_8658_jpg.rf.9c8de68f1ba4afb24fd7150f4096c51d.jpg,640,640,0,0,0,0.0,0.0,0.8,person_061,2,normal
603,IMG_9151_jpg.rf.9587aa564caf1a8758c0b611fca4169a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_061,3,normal
604,IMG_9079_jpg.rf.9bdd276a72d176aae426194ea5cc7773.jpg,640,640,1,0,0,0.0,0.0,0.8,person_061,4,suspicious
605,IMG_8716_jpg.rf.9c5e88c89f20a4b680e189c2821a5367.jpg,640,640,0,0,0,0.0,0.0,0.8,person_061,5,normal
606,IMG_9139_jpg.rf.9bebb052528cc011d1ec512eaaeeaf86.jpg,640,640,1,0,0,0.0,0.0,0.8,person_061,6,suspicious
607,IMG_8628_jpg.rf.962d45f6a122a0599a0584fdee70e4c1.jpg,640,640,1,0,0,0.0,0.0,0.8,person_061,7,suspicious
608,IMG_9187_jpg.rf.9bc1da761229f804c6108c62f21ebf1c.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_061,8,suspicious
609,IMG_8592_jpg.rf.9b96b456f0ac8810ca8f690dabcd85b0.jpg,640,640,1,0,0,0.0,0.0,0.8,person_061,9,suspicious
610,IMG_8695_jpg.rf.9d3d3a0c2e8148727397f2ad3fa8a982.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_062,0,suspicious_multiple
611,IMG_8581_jpg.rf.961856c4dbeb14c4e9b1bff7a47fe31d.jpg,640,640,0,0,0,0.0,0.0,0.8,person_062,1,normal
612,IMG_9211_jpg.rf.9e0b342c6cc8f1578538890b13b7127c.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_062,2,suspicious
613,IMG_8687_jpg.rf.9ee3a422215b5238d85223cfb306b8df.jpg,640,640,1,0,0,0.0,0.0,0.8,person_062,3,suspicious
614,IMG_9158_jpg.rf.9fc4767052a96e0bfcd8334f3031b5b4.jpg,640,640,0,0,0,0.0,0.0,0.8,person_062,4,normal
615,IMG_8666_jpg.rf.9f1308a8b580147dce78e59532116e27.jpg,640,640,0,0,0,0.0,0.0,0.8,person_062,5,normal
616,IMG_8745_jpg.rf.9fc94938faf00f0d75e927536c3ca65f.jpg,640,640,1,0,0,0.0,0.0,0.8,person_062,6,suspicious
617,IMG_8651_jpg.rf.9c83464af699af051c685b0f30fba763.jpg,640,640,0,0,0,0.0,0.0,0.8,person_062,7,normal
618,IMG_8672_jpg.rf.9e167324a95b79179531d4735983d470.jpg,640,640,1,1,0,0.0,20.0,0.8,person_062,8,suspicious_multiple
619,IMG_9091_jpg.rf.a1a6f24327adcc1d7ed5de187f6bc3df.jpg,640,640,1,0,0,0.0,0.0,0.8,person_062,9,suspicious
620,IMG_8681_jpg.rf.963290ee4b13f2488285f371eb502a57.jpg,640,640,0,1,0,0.0,20.0,0.8,person_063,0,suspicious
621,IMG_9030_jpg.rf.a22dab98445d5b33e85ffa4f245a15ab.jpg,640,640,0,1,0,0.0,20.0,0.8,person_063,1,suspicious
622,IMG_9133_jpg.rf.9d8b4f308226724bf334bd75cfeccb67.jpg,640,640,1,0,0,0.0,0.0,0.8,person_063,2,suspicious
623,IMG_8737_jpg.rf.94c4c7ef62b3ab38b3baf3c26e1bc980.jpg,640,640,1,0,0,0.0,0.0,0.8,person_063,3,suspicious
624,IMG_9089_jpg.rf.97d8c3eeb7b6089869649b4a52a9fdb4.jpg,640,640,1,0,0,0.0,0.0,0.8,person_063,4,suspicious
625,IMG_9164_jpg.rf.99be9b1318742e5d230137158aa0fe99.jpg,640,640,0,0,0,0.0,0.0,0.8,person_063,5,normal
626,IMG_9046_jpg.rf.a195fddab6dffca7c9dcd82082715316.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_063,6,suspicious
627,IMG_9165_jpg.rf.995cec22f6e39fbb07dbc54e149c8654.jpg,640,640,0,0,0,0.0,0.0,0.8,person_063,7,normal
628,IMG_8662_jpg.rf.96de57ecb2836a9dea66c91df2ac795b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_063,8,normal
629,IMG_9035_jpg.rf.961de898ef6c46ce5cf0941783d9d1cf.jpg,640,640,0,1,0,0.0,20.0,0.8,person_063,9,suspicious
630,IMG_9217_jpg.rf.a44ca999ed3c5091dda9702388ab4208.jpg,640,640,0,1,0,0.0,20.0,0.8,person_064,0,suspicious
631,IMG_8560_jpg.rf.a2f0a2f548b238aca14f9f6d2288e676.jpg,640,640,0,0,0,0.0,0.0,0.8,person_064,1,normal
632,IMG_8595_jpg.rf.8ef275bb07e91a321856949e22d0804a.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_064,2,suspicious
633,IMG_9058_jpg.rf.97ecf645c0dce7e044683bddb5203eba.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_064,3,suspicious
634,IMG_8709_jpg.rf.a36857fdd44faefef9a0b94a27d0dd7e.jpg,640,640,0,0,0,0.0,0.0,0.8,person_064,4,normal
635,IMG_9197_jpg.rf.a0a751b1d978691275c6a1389a161afd.jpg,640,640,0,1,0,0.0,20.0,0.8,person_064,5,suspicious
636,IMG_9090_jpg.rf.a49be6c486dbc9194a2dbd34ff346cea.jpg,640,640,1,0,0,0.0,0.0,0.8,person_064,6,suspicious
637,IMG_8632_jpg.rf.a1bec22a5b7f0c734696232268e37a33.jpg,640,640,1,0,0,0.0,0.0,0.8,person_064,7,suspicious
638,IMG_9172_jpg.rf.a0608f3c1cf7f6f1919b5cb87e633f6d.jpg,640,640,0,0,0,0.0,0.0,0.8,person_064,8,normal
639,IMG_9199_jpg.rf.a4b467b2778390afb1a2720d1801d907.jpg,640,640,0,1,0,0.0,20.0,0.8,person_064,9,suspicious
640,IMG_9154_jpg.rf.a1ade50ae3d94c50bb34752959a96f6e.jpg,640,640,0,0,0,0.0,0.0,0.8,person_065,0,normal
641,IMG_9010_jpg.rf.a5847f4315aceaae4c61791fd1e013df.jpg,640,640,0,0,0,0.0,0.0,0.8,person_065,1,normal
642,IMG_9102_jpg.rf.a1ee789ff0a5080b5a342769a1445974.jpg,640,640,1,0,0,0.0,0.0,0.8,person_065,2,suspicious
643,IMG_9147_jpg.rf.a65b77e79fa009bf61f901d0b762da4c.jpg,640,640,0,0,0,0.0,0.0,0.8,person_065,3,normal
644,IMG_9200_jpg.rf.97eb9caff9609cd1b848d63cc3cbd4ed.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_065,4,suspicious
645,IMG_8701_jpg.rf.a779d96ed570370f1d04eef11baf6e03.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_065,5,suspicious_multiple
646,IMG_9180_jpg.rf.a3421a38ed3844b5548bd8708f09b756.jpg,640,640,0,0,0,0.0,0.0,0.8,person_065,6,normal
647,IMG_9153_jpg.rf.98d4eb50c55e3d63bf2a81d964d86e02.jpg,640,640,0,0,0,0.0,0.0,0.8,person_065,7,normal
648,IMG_9149_jpg.rf.a507b61dbad6d75ce5b06257ef152138.jpg,640,640,0,0,0,0.0,0.0,0.8,person_065,8,normal
649,IMG_9134_jpg.rf.a73e2d08047c894004e5002d44b0a241.jpg,640,640,1,0,0,0.0,0.0,0.8,person_065,9,suspicious
650,IMG_8673_jpg.rf.a6539ca01137922026ace9890e52b1b9.jpg,640,640,1,1,0,0.0,20.0,0.8,person_066,0,suspicious_multiple
651,IMG_8611_jpg.rf.a7b4e10144350835cb960bf4616d7c90.jpg,640,640,1,0,0,0.0,0.0,0.8,person_066,1,suspicious
652,IMG_8622_jpg.rf.a2cfaa9f43ae7801398481b6ec036727.jpg,640,640,1,0,0,0.0,0.0,0.8,person_066,2,suspicious
653,IMG_9028_jpg.rf.a7fb95a34fc885f0f47d57df599a3f91.jpg,640,640,0,1,0,0.0,20.0,0.8,person_066,3,suspicious
654,IMG_9176_jpg.rf.a3a135e6db529c8fed20df2b3fd6a2f4.jpg,640,640,0,0,0,0.0,0.0,0.8,person_066,4,normal
655,IMG_9214_jpg.rf.a9c3ec705e6ee8a4ee335f9edf0c1d08.jpg,640,640,0,1,0,0.0,20.0,0.8,person_066,5,suspicious
656,IMG_8672_jpg.rf.974d6d6a0acfae1197eabef9092fa1a3.jpg,640,640,1,1,0,0.0,20.0,0.8,person_066,6,suspicious_multiple
657,IMG_9129_jpg.rf.a527c60916e0757acb63085fdb8cff85.jpg,640,640,1,0,0,0.0,0.0,0.8,person_066,7,suspicious
658,IMG_9146_jpg.rf.a6a1ec531eeec17e44f7d91c8a497996.jpg,640,640,0,0,0,0.0,0.0,0.8,person_066,8,normal
659,IMG_8627_jpg.rf.a47cf4632b3a2e25985e076d3083cf09.jpg,640,640,1,0,0,0.0,0.0,0.8,person_066,9,suspicious
660,IMG_9100_jpg.rf.a84927aed62f9f5ea30069249a1f2b92.jpg,640,640,1,0,0,0.0,0.0,0.8,person_067,0,suspicious
661,IMG_8612_jpg.rf.a4c1bf35adaa6f3886626bd4f887c36b.jpg,640,640,1,0,0,0.0,0.0,0.8,person_067,1,suspicious
662,IMG_8733_jpg.rf.abdfc2c0f9c540d59c103c5059d7f8a8.jpg,640,640,1,0,0,0.0,0.0,0.8,person_067,2,suspicious
663,IMG_8566_jpg.rf.a55bfb7b380ae088f0f27a75636c73a1.jpg,640,640,0,0,0,0.0,0.0,0.8,person_067,3,normal
664,IMG_8760_jpg.rf.a552ea42ca0af8ba51b15d35b8ae8078.jpg,640,640,1,0,0,0.0,0.0,0.8,person_067,4,suspicious
665,IMG_9121_jpg.rf.a9b4a6ee20a62402057da5102c611bc3.jpg,640,640,1,0,0,0.0,0.0,0.8,person_067,5,suspicious
666,IMG_9200_jpg.rf.aca48d99e548892aca5e596fd707a162.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_067,6,suspicious
667,IMG_8693_jpg.rf.ac47cde9c1aaf5eaefa3f76e0385b382.jpg,640,640,0,1,0,0.0,20.0,0.8,person_067,7,suspicious_multiple
668,IMG_8574_jpg.rf.ac6bcee18d1692b796b437a8ca33be92.jpg,640,640,0,0,0,0.0,0.0,0.8,person_067,8,normal
669,IMG_9181_jpg.rf.afd99f0ac545a6a086cd3bacd7129b0b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_067,9,normal
670,IMG_8704_jpg.rf.ad05b34e6a1dd1a44bc0d0d699eba740.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_068,0,suspicious_multiple
671,IMG_9006_jpg.rf.af394b3207191aa79ffc545635738077.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_068,1,suspicious
672,IMG_9113_jpg.rf.b01fe2752183914c5b8032c301ab77a2.jpg,640,640,1,0,0,0.0,0.0,0.8,person_068,2,suspicious
673,IMG_8755_jpg.rf.aa67e820c43610973b593db68e9d60d5.jpg,640,640,1,0,0,0.0,0.0,0.8,person_068,3,suspicious
674,IMG_9128_jpg.rf.9421b2e39301c2a9b5286beb33e15ac1.jpg,640,640,1,0,0,0.0,0.0,0.8,person_068,4,suspicious
675,IMG_9113_jpg.rf.adcdd1696e2632331d93bfe08af09d12.jpg,640,640,1,0,0,0.0,0.0,0.8,person_068,5,suspicious
676,IMG_8647_jpg.rf.b0bc36aa511c1f168d1b7cac6ba92d2a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_068,6,normal
677,IMG_8578_jpg.rf.b1a97a4447032c5d5977bf9a77efa0e9.jpg,640,640,0,0,0,0.0,0.0,0.8,person_068,7,normal
678,IMG_8696_jpg.rf.aa726e9061cb5cfb6ac3ae8138fd4886.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_068,8,suspicious_multiple
679,IMG_8746_jpg.rf.a46ae725dd9f3680e1a363630c15bf77.jpg,640,640,1,0,0,0.0,0.0,0.8,person_068,9,suspicious
680,IMG_8705_jpg.rf.b23d022a6d5255b8965db16cc96030f3.jpg,640,640,0,1,0,0.0,20.0,0.8,person_069,0,suspicious
681,IMG_8715_jpg.rf.b4b24d7f3781e05df612d5a10a5b1f30.jpg,640,640,0,0,0,0.0,0.0,0.8,person_069,1,normal
682,IMG_9074_jpg.rf.ae961f062268999a91b4b6ac244afdc6.jpg,640,640,1,0,0,0.0,0.0,0.8,person_069,2,suspicious
683,IMG_9056_jpg.rf.b37a6a70a096484a11549a7566ecd367.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_069,3,suspicious
684,IMG_9216_jpg.rf.b45f6bd8052d3a9d287058b0dd07b9dc.jpg,640,640,0,1,0,0.0,20.0,0.8,person_069,4,suspicious
685,IMG_9034_jpg.rf.aa4badc1961b5d07ce13b6dbba1c762d.jpg,640,640,0,1,0,0.0,20.0,0.8,person_069,5,suspicious
686,IMG_8602_jpg.rf.b7ca9cb0f0ddf119c116a41006295fb2.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_069,6,suspicious
687,IMG_8599_jpg.rf.b40111d1768ae235c6394f65ee9c23d8.jpg,640,640,1,0,0,0.0,0.0,0.8,person_069,7,suspicious
688,IMG_8674_jpg.rf.b753a19432cbdef1ea1252d17e0c56ae.jpg,640,640,1,1,0,0.0,20.0,0.8,person_069,8,suspicious_multiple
689,IMG_9126_jpg.rf.b6fd383ec9086533018df6ca8e0c9a11.jpg,640,640,1,0,0,0.0,0.0,0.8,person_069,9,suspicious
690,IMG_8751_jpg.rf.b44e652e8097f4bc4bae8d93bdf97e3e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_070,0,suspicious
691,IMG_8574_jpg.rf.b691d3fdd97885a4044854a90952e487.jpg,640,640,0,0,0,0.0,0.0,0.8,person_070,1,normal
692,IMG_8607_jpg.rf.b4f6a50ea8c19a00814a8765fbe3f915.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_070,2,suspicious
693,IMG_8694_jpg.rf.ae534a97c32b7f99e5871112b0f07267.jpg,640,640,1,1,0,0.0,-20.0,0.8,person_070,3,suspicious_multiple
694,IMG_9178_jpg.rf.b51b4029cb69a54633ec99da21f0758d.jpg,640,640,0,0,0,0.0,0.0,0.8,person_070,4,normal
695,IMG_8595_jpg.rf.ae6b16a764e1e63879e3b64252cce2a7.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_070,5,suspicious
696,IMG_8581_jpg.rf.b19cab508a78108610279215703e8d9e.jpg,640,640,0,0,0,0.0,0.0,0.8,person_070,6,normal
697,IMG_8673_jpg.rf.b7f5127922b9be014e195ac37a1ecff1.jpg,640,640,1,1,0,0.0,20.0,0.8,person_070,7,suspicious_multiple
698,IMG_9136_jpg.rf.b8f0508c90b6e41cab8bfc9112256a43.jpg,640,640,1,0,0,0.0,0.0,0.8,person_070,8,suspicious
699,IMG_9012_jpg.rf.afa8f0f646831dd31b82cbca96ee0e04.jpg,640,640,0,0,0,0.0,0.0,0.8,person_070,9,normal
700,IMG_8707_jpg.rf.b8a7b04074f1b6cf4083d63d1d9cce36.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_071,0,suspicious
701,IMG_9205_jpg.rf.b9c2319375db3c48bb7c4b94efea2534.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_071,1,suspicious
702,IMG_8590_jpg.rf.b5536caf5149d37f11bdcd57d89628c4.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_071,2,suspicious
